time,iteration,x,y,roll,pitch,yaw
7.810950279235839844e-01,8.200000000000000000e+01,1.019999999999999934e-01,1.000000000000000021e-03,2.172425512749035295e-02,-2.418166706560590309e-02,1.935590545291823381e-02
8.127338886260986328e-01,8.300000000000000000e+01,1.150000000000000050e-01,2.000000000000000042e-03,1.043334297763385231e-02,-1.133904564009023674e-02,1.400604286484864909e-02
8.127338886260986328e-01,8.400000000000000000e+01,1.150000000000000050e-01,2.000000000000000042e-03,1.043334297763385231e-02,-1.133904564009023674e-02,1.400604286484864909e-02
8.149919509887695312e-01,8.500000000000000000e+01,1.160000000000000059e-01,2.000000000000000042e-03,9.624958193851252189e-03,-1.042479228283028393e-02,1.361871824239749978e-02
8.444628715515136719e-01,8.600000000000000000e+01,1.350000000000000089e-01,3.000000000000000062e-03,-9.769993622226816332e-04,-4.061767883384564959e-02,1.184753439039352291e-02
8.444628715515136719e-01,8.700000000000000000e+01,1.350000000000000089e-01,3.000000000000000062e-03,-9.769993622226816332e-04,-4.061767883384564959e-02,1.184753439039352291e-02
8.444628715515136719e-01,8.800000000000000000e+01,1.350000000000000089e-01,3.000000000000000062e-03,-9.769993622226816332e-04,-4.061767883384564959e-02,1.184753439039352291e-02
8.763799667358398438e-01,8.900000000000000000e+01,1.509999999999999953e-01,5.000000000000000104e-03,-3.118645853423221165e-03,-1.200764827184574134e-02,1.025257504986673215e-02
8.763799667358398438e-01,9.000000000000000000e+01,1.509999999999999953e-01,5.000000000000000104e-03,-3.118645853423221165e-03,-1.200764827184574134e-02,1.025257504986673215e-02
8.763799667358398438e-01,9.100000000000000000e+01,1.509999999999999953e-01,5.000000000000000104e-03,-3.118645853423221165e-03,-1.200764827184574134e-02,1.025257504986673215e-02
8.785319328308105469e-01,9.200000000000000000e+01,1.519999999999999962e-01,5.000000000000000104e-03,-3.215372033849128557e-03,-9.753424437785072204e-03,1.014421366475415712e-02
9.077229499816894531e-01,9.300000000000000000e+01,1.729999999999999871e-01,5.000000000000000104e-03,-2.661865418499170560e-04,-1.745222514418222001e-02,1.230820990182199606e-02
9.077229499816894531e-01,9.400000000000000000e+01,1.729999999999999871e-01,5.000000000000000104e-03,-2.661865418499170560e-04,-1.745222514418222001e-02,1.230820990182199606e-02
9.388668537139892578e-01,9.500000000000000000e+01,1.980000000000000093e-01,5.000000000000000104e-03,-2.511632067887447587e-03,-1.408202219227310849e-02,1.622140420032233687e-02
9.388668537139892578e-01,9.600000000000000000e+01,1.980000000000000093e-01,5.000000000000000104e-03,-2.511632067887447587e-03,-1.408202219227310849e-02,1.622140420032233687e-02
9.388668537139892578e-01,9.700000000000000000e+01,1.980000000000000093e-01,5.000000000000000104e-03,-2.511632067887447587e-03,-1.408202219227310849e-02,1.622140420032233687e-02
9.410009384155273438e-01,9.800000000000000000e+01,2.000000000000000111e-01,5.000000000000000104e-03,-2.691931125202101996e-03,-1.379254656217852176e-02,1.649727824077826602e-02
9.704029560089111328e-01,9.900000000000000000e+01,2.220000000000000029e-01,5.000000000000000104e-03,-3.760956243332358798e-03,-2.977032522339797399e-02,1.684048704352900452e-02
9.704029560089111328e-01,1.000000000000000000e+02,2.220000000000000029e-01,5.000000000000000104e-03,-3.760956243332358798e-03,-2.977032522339797399e-02,1.684048704352900452e-02
9.725379943847656250e-01,1.010000000000000000e+02,2.230000000000000038e-01,5.000000000000000104e-03,-3.838816094865744703e-03,-3.093054287056596491e-02,1.686608073509177422e-02
1.002923011779785156e+00,1.020000000000000000e+02,2.409999999999999920e-01,6.000000000000000125e-03,-6.331007253913685691e-03,-2.038671129933223095e-02,1.473712406945215138e-02
1.002923011779785156e+00,1.030000000000000000e+02,2.409999999999999920e-01,6.000000000000000125e-03,-6.331007253913685691e-03,-2.038671129933223095e-02,1.473712406945215138e-02
1.005175828933715820e+00,1.040000000000000000e+02,2.429999999999999938e-01,6.000000000000000125e-03,-6.516655588146087058e-03,-1.960517840953655139e-02,1.457825099412933187e-02
1.035055875778198242e+00,1.050000000000000000e+02,2.590000000000000080e-01,4.000000000000000083e-03,-5.012239546568491785e-03,-3.156521301435039756e-02,1.748201395823361856e-02
1.035055875778198242e+00,1.060000000000000000e+02,2.590000000000000080e-01,4.000000000000000083e-03,-5.012239546568491785e-03,-3.156521301435039756e-02,1.748201395823361856e-02
1.035055875778198242e+00,1.070000000000000000e+02,2.590000000000000080e-01,4.000000000000000083e-03,-5.012239546568491785e-03,-3.156521301435039756e-02,1.748201395823361856e-02
1.035055875778198242e+00,1.080000000000000000e+02,2.590000000000000080e-01,4.000000000000000083e-03,-5.012239546568491785e-03,-3.156521301435039756e-02,1.748201395823361856e-02
1.037503957748413086e+00,1.090000000000000000e+02,2.610000000000000098e-01,4.000000000000000083e-03,-4.890498297967243828e-03,-3.254529505200370182e-02,1.771916881022878726e-02
1.037503957748413086e+00,1.100000000000000000e+02,2.610000000000000098e-01,4.000000000000000083e-03,-4.890498297967243828e-03,-3.254529505200370182e-02,1.771916881022878726e-02
1.066866874694824219e+00,1.110000000000000000e+02,2.849999999999999756e-01,4.000000000000000083e-03,-4.121206539205409035e-04,-4.622593414157421393e-02,2.080533464320055009e-02
1.100641012191772461e+00,1.120000000000000000e+02,3.089999999999999969e-01,4.000000000000000083e-03,9.830097171120153951e-03,-3.917700983972606521e-02,2.274496268107177935e-02
1.100641012191772461e+00,1.130000000000000000e+02,3.089999999999999969e-01,4.000000000000000083e-03,9.830097171120153951e-03,-3.917700983972606521e-02,2.274496268107177935e-02
1.102640867233276367e+00,1.140000000000000000e+02,3.099999999999999978e-01,4.000000000000000083e-03,1.045726962552456611e-02,-3.866953844107069715e-02,2.285621562037313398e-02
1.131705999374389648e+00,1.150000000000000000e+02,3.340000000000000191e-01,4.000000000000000083e-03,9.565069805583000309e-03,-4.319488464602935784e-02,2.321072223738663426e-02
1.131705999374389648e+00,1.160000000000000000e+02,3.340000000000000191e-01,4.000000000000000083e-03,9.565069805583000309e-03,-4.319488464602935784e-02,2.321072223738663426e-02
1.133832931518554688e+00,1.170000000000000000e+02,3.360000000000000209e-01,4.000000000000000083e-03,9.499710470753030059e-03,-4.352602857666625774e-02,2.323682574520887292e-02
1.133832931518554688e+00,1.180000000000000000e+02,3.360000000000000209e-01,4.000000000000000083e-03,9.499710470753030059e-03,-4.352602857666625774e-02,2.323682574520887292e-02
1.163959026336669922e+00,1.190000000000000000e+02,3.539999999999999813e-01,6.000000000000000125e-03,5.981979576385429084e-03,-4.068272736684787338e-02,2.279930865279072849e-02
1.163959026336669922e+00,1.200000000000000000e+02,3.539999999999999813e-01,6.000000000000000125e-03,5.981979576385429084e-03,-4.068272736684787338e-02,2.279930865279072849e-02
1.163959026336669922e+00,1.210000000000000000e+02,3.539999999999999813e-01,6.000000000000000125e-03,5.981979576385429084e-03,-4.068272736684787338e-02,2.279930865279072849e-02
1.195206880569458008e+00,1.220000000000000000e+02,3.820000000000000062e-01,5.000000000000000104e-03,3.236483164786944575e-03,-4.491087570460685491e-02,2.664048276401051463e-02
1.195206880569458008e+00,1.230000000000000000e+02,3.820000000000000062e-01,5.000000000000000104e-03,3.236483164786944575e-03,-4.491087570460685491e-02,2.664048276401051463e-02
1.197370052337646484e+00,1.240000000000000000e+02,3.840000000000000080e-01,5.000000000000000104e-03,3.050362086687394281e-03,-4.524007666224091201e-02,2.692897038631562878e-02
1.197370052337646484e+00,1.250000000000000000e+02,3.840000000000000080e-01,5.000000000000000104e-03,3.050362086687394281e-03,-4.524007666224091201e-02,2.692897038631562878e-02
1.197370052337646484e+00,1.260000000000000000e+02,3.840000000000000080e-01,5.000000000000000104e-03,3.050362086687394281e-03,-4.524007666224091201e-02,2.692897038631562878e-02
1.197370052337646484e+00,1.270000000000000000e+02,3.840000000000000080e-01,5.000000000000000104e-03,3.050362086687394281e-03,-4.524007666224091201e-02,2.692897038631562878e-02
1.197370052337646484e+00,1.280000000000000000e+02,3.840000000000000080e-01,5.000000000000000104e-03,3.050362086687394281e-03,-4.524007666224091201e-02,2.692897038631562878e-02
1.197370052337646484e+00,1.290000000000000000e+02,3.840000000000000080e-01,5.000000000000000104e-03,3.050362086687394281e-03,-4.524007666224091201e-02,2.692897038631562878e-02
1.227641820907592773e+00,1.300000000000000000e+02,4.089999999999999747e-01,6.000000000000000125e-03,9.237539132219875146e-03,-4.890966108258660433e-02,2.902351401412963522e-02
1.290418863296508789e+00,1.310000000000000000e+02,4.580000000000000182e-01,8.000000000000000167e-03,-2.794180060470000376e-03,-5.526143206847480838e-02,3.145740065220397480e-02
1.290418863296508789e+00,1.320000000000000000e+02,4.580000000000000182e-01,8.000000000000000167e-03,-2.794180060470000376e-03,-5.526143206847480838e-02,3.145740065220397480e-02
1.292387008666992188e+00,1.330000000000000000e+02,4.600000000000000200e-01,8.000000000000000167e-03,-2.630545977151732984e-03,-5.614146701328486672e-02,3.193776729897662703e-02
1.292387008666992188e+00,1.340000000000000000e+02,4.600000000000000200e-01,8.000000000000000167e-03,-2.630545977151732984e-03,-5.614146701328486672e-02,3.193776729897662703e-02
1.292387008666992188e+00,1.350000000000000000e+02,4.600000000000000200e-01,8.000000000000000167e-03,-2.630545977151732984e-03,-5.614146701328486672e-02,3.193776729897662703e-02
1.292387008666992188e+00,1.360000000000000000e+02,4.600000000000000200e-01,8.000000000000000167e-03,-2.630545977151732984e-03,-5.614146701328486672e-02,3.193776729897662703e-02
1.321130037307739258e+00,1.370000000000000000e+02,4.809999999999999831e-01,8.999999999999999320e-03,3.439954308244690465e-03,-5.074637277347142372e-02,3.439879708785485712e-02
1.352931022644042969e+00,1.380000000000000000e+02,5.130000000000000115e-01,8.999999999999999320e-03,-2.513862664333210793e-03,-6.169771902222524057e-02,3.847784184681544289e-02
1.352931022644042969e+00,1.390000000000000000e+02,5.130000000000000115e-01,8.999999999999999320e-03,-2.513862664333210793e-03,-6.169771902222524057e-02,3.847784184681544289e-02
1.354941844940185547e+00,1.400000000000000000e+02,5.160000000000000142e-01,8.999999999999999320e-03,-2.958104779482173714e-03,-6.247730821989812972e-02,3.874552300311274317e-02
1.384563922882080078e+00,1.410000000000000000e+02,5.250000000000000222e-01,1.000000000000000021e-02,2.898713972242427869e-03,-6.006003362047862559e-02,3.817032548524357943e-02
1.384563922882080078e+00,1.420000000000000000e+02,5.250000000000000222e-01,1.000000000000000021e-02,2.898713972242427869e-03,-6.006003362047862559e-02,3.817032548524357943e-02
1.416277885437011719e+00,1.430000000000000000e+02,5.530000000000000471e-01,1.000000000000000021e-02,4.662631763508607446e-03,-6.343804684648746139e-02,3.709619615733563552e-02
1.416277885437011719e+00,1.440000000000000000e+02,5.530000000000000471e-01,1.000000000000000021e-02,4.662631763508607446e-03,-6.343804684648746139e-02,3.709619615733563552e-02
1.416277885437011719e+00,1.450000000000000000e+02,5.530000000000000471e-01,1.000000000000000021e-02,4.662631763508607446e-03,-6.343804684648746139e-02,3.709619615733563552e-02
1.447489023208618164e+00,1.460000000000000000e+02,5.859999999999999654e-01,1.000000000000000021e-02,-7.193609975699026896e-03,-7.468629350798587641e-02,3.497811472844152003e-02
1.447489023208618164e+00,1.470000000000000000e+02,5.859999999999999654e-01,1.000000000000000021e-02,-7.193609975699026896e-03,-7.468629350798587641e-02,3.497811472844152003e-02
1.447489023208618164e+00,1.480000000000000000e+02,5.859999999999999654e-01,1.000000000000000021e-02,-7.193609975699026896e-03,-7.468629350798587641e-02,3.497811472844152003e-02
1.449695825576782227e+00,1.490000000000000000e+02,5.879999999999999671e-01,1.000000000000000021e-02,-8.100707196990731412e-03,-7.552164211474418631e-02,3.482832065537219690e-02
1.479167938232421875e+00,1.500000000000000000e+02,6.069999999999999840e-01,1.200000000000000025e-02,-8.545589323544267035e-03,-7.113225904083246565e-02,3.582356915953092968e-02
1.479167938232421875e+00,1.510000000000000000e+02,6.069999999999999840e-01,1.200000000000000025e-02,-8.545589323544267035e-03,-7.113225904083246565e-02,3.582356915953092968e-02
1.481310844421386719e+00,1.520000000000000000e+02,6.089999999999999858e-01,1.200000000000000025e-02,-8.577760270425891995e-03,-7.081309150499882910e-02,3.589584472147559074e-02
1.510710954666137695e+00,1.530000000000000000e+02,6.300000000000000044e-01,1.299999999999999940e-02,-1.112404682500268624e-02,-6.671045111901248437e-02,3.514019159739194265e-02
1.510710954666137695e+00,1.540000000000000000e+02,6.300000000000000044e-01,1.299999999999999940e-02,-1.112404682500268624e-02,-6.671045111901248437e-02,3.514019159739194265e-02
1.512812852859497070e+00,1.550000000000000000e+02,6.320000000000000062e-01,1.299999999999999940e-02,-1.130618029456988832e-02,-6.641721520800229761e-02,3.508577478684767742e-02
1.543238878250122070e+00,1.560000000000000000e+02,6.540000000000000258e-01,1.499999999999999944e-02,-1.165382233393101770e-02,-6.171174541508064187e-02,3.836876697229483352e-02
1.543238878250122070e+00,1.570000000000000000e+02,6.540000000000000258e-01,1.499999999999999944e-02,-1.165382233393101770e-02,-6.171174541508064187e-02,3.836876697229483352e-02
1.545435905456542969e+00,1.580000000000000000e+02,6.550000000000000266e-01,1.499999999999999944e-02,-1.167832203201079645e-02,-6.137192533999237531e-02,3.860572719171682932e-02
1.574360847473144531e+00,1.590000000000000000e+02,6.780000000000000471e-01,1.700000000000000122e-02,-3.394804841949122798e-03,-6.192020108996108829e-02,4.275370254272520265e-02
1.574360847473144531e+00,1.600000000000000000e+02,6.780000000000000471e-01,1.700000000000000122e-02,-3.394804841949122798e-03,-6.192020108996108829e-02,4.275370254272520265e-02
1.574360847473144531e+00,1.610000000000000000e+02,6.780000000000000471e-01,1.700000000000000122e-02,-3.394804841949122798e-03,-6.192020108996108829e-02,4.275370254272520265e-02
1.606135845184326172e+00,1.620000000000000000e+02,7.089999999999999636e-01,1.700000000000000122e-02,-1.041451423231409996e-02,-6.888982027950664444e-02,4.624145066938902676e-02
1.606135845184326172e+00,1.630000000000000000e+02,7.089999999999999636e-01,1.700000000000000122e-02,-1.041451423231409996e-02,-6.888982027950664444e-02,4.624145066938902676e-02
1.606135845184326172e+00,1.640000000000000000e+02,7.089999999999999636e-01,1.700000000000000122e-02,-1.041451423231409996e-02,-6.888982027950664444e-02,4.624145066938902676e-02
1.637761831283569336e+00,1.650000000000000000e+02,7.329999999999999849e-01,1.799999999999999864e-02,-8.571351673379421290e-03,-6.911471403151084325e-02,4.646698738806902262e-02
1.637761831283569336e+00,1.660000000000000000e+02,7.329999999999999849e-01,1.799999999999999864e-02,-8.571351673379421290e-03,-6.911471403151084325e-02,4.646698738806902262e-02
1.637761831283569336e+00,1.670000000000000000e+02,7.329999999999999849e-01,1.799999999999999864e-02,-8.571351673379421290e-03,-6.911471403151084325e-02,4.646698738806902262e-02
1.639904022216796875e+00,1.680000000000000000e+02,7.349999999999999867e-01,1.799999999999999864e-02,-8.396518418296351066e-03,-6.909435195933720519e-02,4.646648405537646270e-02
1.668915987014770508e+00,1.690000000000000000e+02,7.590000000000000080e-01,1.899999999999999953e-02,-1.217299436901021596e-02,-6.360829674384634036e-02,4.169327674279207918e-02
1.668915987014770508e+00,1.700000000000000000e+02,7.590000000000000080e-01,1.899999999999999953e-02,-1.217299436901021596e-02,-6.360829674384634036e-02,4.169327674279207918e-02
1.671048879623413086e+00,1.710000000000000000e+02,7.600000000000000089e-01,1.899999999999999953e-02,-1.245161425879372230e-02,-6.320568600464943065e-02,4.134160943749310563e-02
1.699951887130737305e+00,1.720000000000000000e+02,7.840000000000000302e-01,1.799999999999999864e-02,-1.250891841566417577e-02,-7.477300532659560128e-02,4.113379563342968448e-02
1.699951887130737305e+00,1.730000000000000000e+02,7.840000000000000302e-01,1.799999999999999864e-02,-1.250891841566417577e-02,-7.477300532659560128e-02,4.113379563342968448e-02
1.699951887130737305e+00,1.740000000000000000e+02,7.840000000000000302e-01,1.799999999999999864e-02,-1.250891841566417577e-02,-7.477300532659560128e-02,4.113379563342968448e-02
1.702592849731445312e+00,1.750000000000000000e+02,7.860000000000000320e-01,1.799999999999999864e-02,-1.251403671483103386e-02,-7.582994956376257201e-02,4.111483132208450936e-02
1.731233835220336914e+00,1.760000000000000000e+02,8.100000000000000533e-01,2.000000000000000042e-02,-1.705023800040178852e-02,-7.359497815314165747e-02,4.113429366384097063e-02
1.733438014984130859e+00,1.770000000000000000e+02,8.120000000000000551e-01,2.000000000000000042e-02,-1.739930636348492252e-02,-7.342297383469661987e-02,4.113537005503310751e-02
1.762910842895507812e+00,1.780000000000000000e+02,8.409999999999999698e-01,2.100000000000000130e-02,-3.359019847886874494e-02,-7.545722763896343943e-02,4.348658141015524642e-02
1.762910842895507812e+00,1.790000000000000000e+02,8.409999999999999698e-01,2.100000000000000130e-02,-3.359019847886874494e-02,-7.545722763896343943e-02,4.348658141015524642e-02
1.762910842895507812e+00,1.800000000000000000e+02,8.409999999999999698e-01,2.100000000000000130e-02,-3.359019847886874494e-02,-7.545722763896343943e-02,4.348658141015524642e-02
1.762910842895507812e+00,1.810000000000000000e+02,8.409999999999999698e-01,2.100000000000000130e-02,-3.359019847886874494e-02,-7.545722763896343943e-02,4.348658141015524642e-02
1.765051841735839844e+00,1.820000000000000000e+02,8.429999999999999716e-01,2.100000000000000130e-02,-3.476663786697384295e-02,-7.560351904720760685e-02,4.365867701018644187e-02
1.794049024581909180e+00,1.830000000000000000e+02,8.619999999999999885e-01,2.299999999999999961e-02,-9.615558244323169079e-03,-6.823000247250396444e-02,4.694278215932218279e-02
1.796308994293212891e+00,1.840000000000000000e+02,8.639999999999999902e-01,2.299999999999999961e-02,-7.654864656678007917e-03,-6.765882720574155351e-02,4.720645821667233261e-02
1.826247930526733398e+00,1.850000000000000000e+02,8.860000000000000098e-01,2.400000000000000050e-02,-1.301172450203645116e-02,-7.022475047905506196e-02,4.977305636408588252e-02
1.826247930526733398e+00,1.860000000000000000e+02,8.860000000000000098e-01,2.400000000000000050e-02,-1.301172450203645116e-02,-7.022475047905506196e-02,4.977305636408588252e-02
1.828204870223999023e+00,1.870000000000000000e+02,8.870000000000000107e-01,2.400000000000000050e-02,-1.336213544703390883e-02,-7.039199227545583915e-02,4.994131579665605364e-02
1.857843875885009766e+00,1.880000000000000000e+02,9.130000000000000338e-01,2.500000000000000139e-02,-1.834608142533778602e-02,-6.523748501495120478e-02,4.939142420088613039e-02
1.857843875885009766e+00,1.890000000000000000e+02,9.130000000000000338e-01,2.500000000000000139e-02,-1.834608142533778602e-02,-6.523748501495120478e-02,4.939142420088613039e-02
1.889245033264160156e+00,1.900000000000000000e+02,9.459999999999999520e-01,2.599999999999999881e-02,-3.717104665883085024e-02,-6.741037858698506469e-02,5.234215416576677715e-02
1.889245033264160156e+00,1.910000000000000000e+02,9.459999999999999520e-01,2.599999999999999881e-02,-3.717104665883085024e-02,-6.741037858698506469e-02,5.234215416576677715e-02
1.889245033264160156e+00,1.920000000000000000e+02,9.459999999999999520e-01,2.599999999999999881e-02,-3.717104665883085024e-02,-6.741037858698506469e-02,5.234215416576677715e-02
1.891366958618164062e+00,1.930000000000000000e+02,9.479999999999999538e-01,2.599999999999999881e-02,-3.851076594636696632e-02,-6.759293402422086872e-02,5.256099951789404423e-02
1.920539855957031250e+00,1.940000000000000000e+02,9.709999999999999742e-01,2.800000000000000058e-02,-1.036619903877418307e-02,-7.392510779830131773e-02,5.598485706645852517e-02
1.920539855957031250e+00,1.950000000000000000e+02,9.709999999999999742e-01,2.800000000000000058e-02,-1.036619903877418307e-02,-7.392510779830131773e-02,5.598485706645852517e-02
1.922783851623535156e+00,1.960000000000000000e+02,9.729999999999999760e-01,2.800000000000000058e-02,-8.201663998321491109e-03,-7.441612303838324172e-02,5.624086454321056833e-02
1.951637983322143555e+00,1.970000000000000000e+02,1.006000000000000005e+00,2.800000000000000058e-02,-1.320602974329744723e-02,-8.210463698001384258e-02,5.532467051620371112e-02
1.951637983322143555e+00,1.980000000000000000e+02,1.006000000000000005e+00,2.800000000000000058e-02,-1.320602974329744723e-02,-8.210463698001384258e-02,5.532467051620371112e-02
1.954066991806030273e+00,1.990000000000000000e+02,1.008999999999999897e+00,2.800000000000000058e-02,-1.362712932268381888e-02,-8.275208083066346032e-02,5.524927905741888051e-02
1.983162879943847656e+00,2.000000000000000000e+02,1.014999999999999902e+00,2.999999999999999889e-02,-1.440104625161534556e-02,-7.498384283385066407e-02,5.200964276300077543e-02
1.983162879943847656e+00,2.010000000000000000e+02,1.014999999999999902e+00,2.999999999999999889e-02,-1.440104625161534556e-02,-7.498384283385066407e-02,5.200964276300077543e-02
1.985273838043212891e+00,2.020000000000000000e+02,1.014999999999999902e+00,2.999999999999999889e-02,-1.445815932239428829e-02,-7.442034135888038471e-02,5.177444134766662209e-02
2.014292955398559570e+00,2.030000000000000000e+02,1.042999999999999927e+00,3.099999999999999978e-02,-2.660711366935929537e-02,-8.141544953386599393e-02,5.105513461234936767e-02
2.014292955398559570e+00,2.040000000000000000e+02,1.042999999999999927e+00,3.099999999999999978e-02,-2.660711366935929537e-02,-8.141544953386599393e-02,5.105513461234936767e-02
2.014292955398559570e+00,2.050000000000000000e+02,1.042999999999999927e+00,3.099999999999999978e-02,-2.660711366935929537e-02,-8.141544953386599393e-02,5.105513461234936767e-02
2.045545816421508789e+00,2.060000000000000000e+02,1.072999999999999954e+00,3.300000000000000155e-02,-1.795024211033020498e-02,-9.086235845159373881e-02,5.707780299161380883e-02
2.045545816421508789e+00,2.070000000000000000e+02,1.072999999999999954e+00,3.300000000000000155e-02,-1.795024211033020498e-02,-9.086235845159373881e-02,5.707780299161380883e-02
2.045545816421508789e+00,2.080000000000000000e+02,1.072999999999999954e+00,3.300000000000000155e-02,-1.795024211033020498e-02,-9.086235845159373881e-02,5.707780299161380883e-02
2.076856851577758789e+00,2.090000000000000000e+02,1.106000000000000094e+00,3.400000000000000244e-02,-1.908773177514206526e-02,-8.489507584288569220e-02,5.925928204114231518e-02
2.076856851577758789e+00,2.100000000000000000e+02,1.106000000000000094e+00,3.400000000000000244e-02,-1.908773177514206526e-02,-8.489507584288569220e-02,5.925928204114231518e-02
2.076856851577758789e+00,2.110000000000000000e+02,1.106000000000000094e+00,3.400000000000000244e-02,-1.908773177514206526e-02,-8.489507584288569220e-02,5.925928204114231518e-02
2.079488992691040039e+00,2.120000000000000000e+02,1.108999999999999986e+00,3.400000000000000244e-02,-1.926423798777227719e-02,-8.428358874200961304e-02,5.941128038563477098e-02
2.108667850494384766e+00,2.130000000000000000e+02,1.127000000000000002e+00,3.599999999999999728e-02,-1.772659087914411902e-02,-8.346081264027103985e-02,6.181206262868110812e-02
2.108667850494384766e+00,2.140000000000000000e+02,1.127000000000000002e+00,3.599999999999999728e-02,-1.772659087914411902e-02,-8.346081264027103985e-02,6.181206262868110812e-02
2.110780954360961914e+00,2.150000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.160000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.170000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.180000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.190000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.200000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.210000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.220000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.230000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.240000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.250000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.260000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.270000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.280000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.290000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.300000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.310000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.320000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.110780954360961914e+00,2.330000000000000000e+02,1.127999999999999892e+00,3.599999999999999728e-02,-1.761516320283546336e-02,-8.340137090317482904e-02,6.198596773936110998e-02
2.325235843658447266e+00,2.340000000000000000e+02,1.304999999999999938e+00,4.700000000000000011e-02,-2.873596957260934198e-02,-9.504955052605328081e-02,6.625373303204847020e-02
2.325235843658447266e+00,2.350000000000000000e+02,1.304999999999999938e+00,4.700000000000000011e-02,-2.873596957260934198e-02,-9.504955052605328081e-02,6.625373303204847020e-02
2.325235843658447266e+00,2.360000000000000000e+02,1.304999999999999938e+00,4.700000000000000011e-02,-2.873596957260934198e-02,-9.504955052605328081e-02,6.625373303204847020e-02
2.356494903564453125e+00,2.370000000000000000e+02,1.336999999999999966e+00,4.800000000000000100e-02,-3.654170039638619111e-02,-9.286450851477676127e-02,6.629181815340566553e-02
2.356494903564453125e+00,2.380000000000000000e+02,1.336999999999999966e+00,4.800000000000000100e-02,-3.654170039638619111e-02,-9.286450851477676127e-02,6.629181815340566553e-02
2.356494903564453125e+00,2.390000000000000000e+02,1.336999999999999966e+00,4.800000000000000100e-02,-3.654170039638619111e-02,-9.286450851477676127e-02,6.629181815340566553e-02
2.388283967971801758e+00,2.400000000000000000e+02,1.366000000000000103e+00,5.000000000000000278e-02,-2.154712082023553521e-02,-9.132977955021108485e-02,7.160051312073087426e-02
2.388283967971801758e+00,2.410000000000000000e+02,1.366000000000000103e+00,5.000000000000000278e-02,-2.154712082023553521e-02,-9.132977955021108485e-02,7.160051312073087426e-02
2.388283967971801758e+00,2.420000000000000000e+02,1.366000000000000103e+00,5.000000000000000278e-02,-2.154712082023553521e-02,-9.132977955021108485e-02,7.160051312073087426e-02
2.390293836593627930e+00,2.430000000000000000e+02,1.366999999999999993e+00,5.000000000000000278e-02,-2.050137197473121328e-02,-9.123639855456197600e-02,7.195882392545953354e-02
