%x,%y,%theta,%velocity,%steering,%label
5.150559125260779914e-03,5.072048743016829495e-03,3.607605331085839140e-03,1.000000000000000000e+00,2.885360976717318490e-02,1.000000000000000000e+00
4.378509076357709265e-03,4.335806516964590268e-03,3.713935888293384835e-03,1.000000000000000000e+00,1.369547273158963283e-02,1.000000000000000000e+00
4.690356013922383771e-03,4.633148926232554324e-03,3.728752920997280285e-03,9.768694125189401056e-01,5.654204489270170733e-03,1.000000000000000000e+00
4.853604135348668983e-03,4.787683068457148847e-03,3.815024798460076028e-03,9.280281063871382852e-01,4.694599092593945353e-03,1.000000000000000000e+00
5.834385326878986644e-03,5.743277861383877178e-03,3.939306401678610570e-03,8.816309353687450390e-01,3.844495699015575748e-03,1.000000000000000000e+00
5.252188750698527295e-03,5.166673632926482157e-03,4.215366535814446536e-03,8.375504087648544260e-01,3.399288401396997981e-03,1.000000000000000000e+00
4.639659970596928321e-03,4.559011482642014862e-03,4.395715958406931634e-03,7.956798168264040960e-01,2.508232138608543910e-03,1.000000000000000000e+00
4.244271527836964222e-03,4.165059757610195534e-03,4.491097502367757954e-03,7.559038723053264075e-01,1.707461060594516996e-03,1.000000000000000000e+00
5.407907582173689456e-03,5.312303587656294276e-03,4.544622688024357871e-03,7.181159798375202907e-01,1.067632056249049038e-03,1.000000000000000000e+00
4.823189433641310656e-03,4.729167164658456407e-03,4.789979432172408735e-03,6.822052114027222780e-01,1.122182082100729207e-03,1.000000000000000000e+00
5.179608922781761202e-03,5.078227614262584635e-03,4.949028741796812625e-03,6.481039294208844614e-01,4.616735535708134928e-04,1.000000000000000000e+00
5.091257083302503858e-03,4.986308536565644406e-03,5.171087037159072253e-03,6.156996011307180883e-01,2.723472011300631115e-04,1.000000000000000000e+00
4.250946890897052549e-03,4.149457792417382204e-03,5.385093959328735025e-03,5.849193381927051405e-01,-9.786307209049315621e-05,1.000000000000000000e+00
5.317207516966092340e-03,5.202596665667235179e-03,5.481634975119220599e-03,5.556856797011713311e-01,-8.205076672526691837e-04,1.000000000000000000e+00
4.569644230385489642e-03,4.457477743234615833e-03,5.754061100175178467e-03,5.278941754214163673e-01,-5.098506443261944555e-04,1.000000000000000000e+00
5.346292722561894750e-03,5.222473670585214139e-03,5.919122629092221644e-03,5.015106302468237409e-01,-1.190781981786928363e-03,1.000000000000000000e+00
6.473355832678811400e-03,6.332374489001871970e-03,6.212901720579200315e-03,4.764302386013821167e-01,-9.596829726931139929e-04,1.000000000000000000e+00
5.979874490422030717e-03,5.837734592741018400e-03,6.679502682244820022e-03,4.526008192072967784e-01,-4.798034773569337125e-04,1.000000000000000000e+00
4.912774082721697508e-03,4.776835841047395032e-03,7.067534572981593044e-03,4.299778959159578640e-01,-1.025706131002107309e-03,1.000000000000000000e+00
5.394873441145245016e-03,5.248831852456057809e-03,7.297890307909060681e-03,4.084926371603260220e-01,-1.967307878146459365e-03,1.000000000000000000e+00
4.138851505246421772e-03,4.012500609133575619e-03,5.483882317097510395e-03,1.000000000000000000e+00,3.600144944579599868e-03,1.000000000000000000e+00
4.836843648518716551e-03,4.706363526991778207e-03,5.110514405231914026e-03,1.000000000000000000e+00,2.642383819399971804e-03,1.000000000000000000e+00
5.864497428093091991e-03,5.731737736026447025e-03,4.929462378813198598e-03,9.950565094817523937e-01,2.311126861167791310e-03,1.000000000000000000e+00
5.198796473777736113e-03,5.071825605846479179e-03,4.969834541759698965e-03,9.453008919413371514e-01,2.126882256780903042e-03,1.000000000000000000e+00
4.864599832736358001e-03,4.741502559353530377e-03,4.944405222417014301e-03,8.980424786440319718e-01,1.477806394809334659e-03,1.000000000000000000e+00
5.502216282356883412e-03,5.382123542404373961e-03,4.910742573875914729e-03,8.531460209008231432e-01,1.017638086270925479e-03,1.000000000000000000e+00
5.794874496854306167e-03,5.677345550723413362e-03,5.010766877298511446e-03,8.104896552599947235e-01,9.468278879914726913e-04,1.000000000000000000e+00
3.706199995592513244e-03,3.587543991481992323e-03,5.174197706081518078e-03,7.699675848635901820e-01,7.816183320095987245e-04,1.000000000000000000e+00
4.949304388189787463e-03,4.836687665667291358e-03,5.041950521327720480e-03,7.314854690535974591e-01,-2.625608838191740495e-04,1.000000000000000000e+00
5.891864789280559442e-03,5.782847790302169874e-03,5.141385404453746588e-03,6.949066038642184306e-01,8.457095309882007997e-05,1.000000000000000000e+00
6.310580537508186927e-03,6.203140641676142125e-03,5.399498861059282007e-03,6.601591454191774178e-01,3.105477369144585384e-04,1.000000000000000000e+00
5.716168118291195185e-03,5.607712924498863688e-03,5.722728466232229749e-03,6.271520525162570525e-01,3.204127952562757162e-04,1.000000000000000000e+00
5.790896825802685152e-03,5.683246274896974412e-03,5.956209333898510039e-03,5.958008155350793533e-01,-1.260382569130261469e-04,1.000000000000000000e+00
6.659753776753159216e-03,6.554467430451434498e-03,6.209695795996950096e-03,5.660130823042971437e-01,-2.198357546151000739e-04,1.000000000000000000e+00
5.370731969604660566e-03,5.262144761117063321e-03,6.600917304218079096e-03,5.377099646243413966e-01,1.205874528329661956e-04,1.000000000000000000e+00
4.790194959055315421e-03,4.680826698221021709e-03,6.797950688132825547e-03,5.108346151773718313e-01,-7.129936830839575437e-04,1.000000000000000000e+00
5.416747098812331115e-03,5.309423951777868939e-03,6.923133119528301904e-03,4.852992683714162925e-01,-1.134600844533760131e-03,1.000000000000000000e+00
5.790295599919829950e-03,5.683446794452312947e-03,7.162531769141278204e-03,4.610319874832985443e-01,-8.133318345472288855e-04,1.000000000000000000e+00
4.647542257565830809e-03,4.539193829851982664e-03,7.470720309134648573e-03,4.379799381363636557e-01,-6.358813814299145960e-04,1.000000000000000000e+00
4.486266143827908823e-03,4.378305460014839459e-03,7.615929457521097845e-03,4.160905218518083926e-01,-1.481432773688627679e-03,1.000000000000000000e+00
6.523666234649555876e-03,6.419658603586560902e-03,6.408597195433074489e-03,1.000000000000000000e+00,1.051637921454947949e-03,1.000000000000000000e+00
4.586101096885869532e-03,4.482994067796531104e-03,6.178422683794426717e-03,1.000000000000000000e+00,1.410173356436554993e-03,1.000000000000000000e+00
5.365476945579416082e-03,5.267038001486637130e-03,5.746123023056437518e-03,1.000000000000000000e+00,6.336222801004758260e-04,1.000000000000000000e+00
6.187149503060701897e-03,6.096005679676943026e-03,5.551964169977718910e-03,9.523186641947746223e-01,7.216937525783846240e-04,1.000000000000000000e+00
4.070254433381881309e-03,3.974677319988868113e-03,5.555596536382712003e-03,9.047045366188569693e-01,8.252186464171354895e-04,1.000000000000000000e+00
5.845015282411620411e-03,5.762327898773797821e-03,5.290143311871720044e-03,8.594804452371875847e-01,-1.792645665055297053e-05,1.000000000000000000e+00
4.822272884122893663e-03,4.737865724936890857e-03,5.365157800338860028e-03,8.165037382647002406e-01,5.281616550850937826e-04,1.000000000000000000e+00
5.374692641439304808e-03,5.296458642075429699e-03,5.316711340006996522e-03,7.756857957795418868e-01,4.589526328822754421e-05,1.000000000000000000e+00
7.964681452968551054e-03,7.902574945764597597e-03,5.392696207577429846e-03,7.369029576138110826e-01,1.922003329691177010e-04,1.000000000000000000e+00
6.202403288721854147e-03,6.132419242589401756e-03,5.877879869454094575e-03,7.000545016003466570e-01,1.161313956402811303e-03,1.000000000000000000e+00
4.799298217701130145e-03,4.722769731978011115e-03,6.081990427752259620e-03,6.650590806010538980e-01,2.889397584664380315e-04,1.000000000000000000e+00
6.056361925172818253e-03,5.990620535495282117e-03,6.091745299344974995e-03,6.318143430824882945e-01,-3.930723345924165514e-04,1.000000000000000000e+00
5.225679191316164734e-03,5.156604961973190737e-03,6.322045036105894411e-03,6.002214911525417529e-01,1.866614421663014239e-04,1.000000000000000000e+00
5.353160418649830984e-03,5.286944155647102864e-03,6.440230432502414004e-03,5.702160090651332558e-01,-2.619526049924748206e-04,1.000000000000000000e+00
5.687192064438597455e-03,5.624801090328842082e-03,6.599904399823497414e-03,5.417071434592639623e-01,-2.040237336824965734e-04,1.000000000000000000e+00
6.694029282666567882e-03,6.639113508226948679e-03,6.828311392333752394e-03,5.146229087593920948e-01,-2.521035366927231223e-05,1.000000000000000000e+00
5.231109650851347923e-03,5.168424910408293479e-03,7.221529012833460826e-03,4.888912279140051886e-01,5.581332378934635453e-04,1.000000000000000000e+00
4.359092029437582755e-03,4.292510363711886379e-03,7.397912473656731436e-03,4.644530276168247762e-01,-3.480153439087192864e-04,1.000000000000000000e+00
6.803451219784737575e-03,6.753666464359297725e-03,7.461875071447465757e-03,4.412359342935060491e-01,-8.924026357500804401e-04,1.000000000000000000e+00
5.009492531423003631e-03,4.950171553194297400e-03,7.920636498006672355e-03,4.191682409394026365e-01,8.139493937583077614e-04,1.000000000000000000e+00
4.636904639174637549e-03,4.138746992693604840e-03,7.500007985987711123e-03,8.234750464373626899e-01,-4.135073616846874356e-01,1.000000000000000000e+00
6.682415209984514728e-03,5.205618538004656848e-03,7.021156638008729800e-03,8.042643933807717138e-01,-3.589945672722663628e-01,1.000000000000000000e+00
5.878478518389280635e-03,4.424689085542591119e-03,6.926142201001406207e-03,7.800029746510362960e-01,-3.150388546987825111e-01,1.000000000000000000e+00
5.278707670188455617e-03,3.899407622599748366e-03,6.682298726171431724e-03,7.542028241117491039e-01,-2.795637701205564984e-01,1.000000000000000000e+00
5.275136905638013948e-03,3.603337182785201764e-03,6.375592622172465695e-03,7.265513051076205597e-01,-2.501899970582132093e-01,1.000000000000000000e+00
4.082361881117539670e-03,3.207979156441123636e-03,6.106417522108609219e-03,6.978312355947634549e-01,-2.256074742496431973e-01,1.000000000000000000e+00
4.228756087244187750e-03,2.970044077343660799e-03,5.732597461081567758e-03,6.692228333403102969e-01,-2.052949910110439535e-01,1.000000000000000000e+00
5.099992040980242877e-03,2.678177123728683884e-03,5.434570321314780017e-03,6.404250859620270742e-01,-1.878643448942641236e-01,1.000000000000000000e+00
3.951499751080240347e-03,2.573965505697283634e-03,5.285020673531537483e-03,6.119470699206638331e-01,-1.729050615155263149e-01,1.000000000000000000e+00
3.758555057198938523e-03,2.389685869040831384e-03,5.034276369504375737e-03,5.846358466595883430e-01,-1.607627901607619758e-01,1.000000000000000000e+00
2.527946088639399305e-03,2.471754533847788510e-03,4.805876376273277018e-03,5.579291284278713459e-01,-1.501376238022921472e-01,1.000000000000000000e+00
3.234567567216187906e-03,2.088975745508009352e-03,4.478395986807104379e-03,5.323371771067113567e-01,-1.414153834181134384e-01,1.000000000000000000e+00
3.587278864945336876e-03,1.782270883879158094e-03,4.283470142131484693e-03,5.073158996833651013e-01,-1.332788190433306930e-01,1.000000000000000000e+00
2.271277467925904986e-03,2.075620321490086531e-03,4.165406753220191050e-03,4.833428871703361329e-01,-1.263977476647599185e-01,1.000000000000000000e+00
2.573818328664798788e-03,1.788539958829127655e-03,3.921946902273321101e-03,4.606486194000867784e-01,-1.211817460684464498e-01,1.000000000000000000e+00
3.043721191452132893e-03,1.415620818194698871e-03,3.752972606695159641e-03,4.386461408639816817e-01,-1.160572946906983371e-01,1.000000000000000000e+00
5.135184633908180390e-04,2.445683389301260210e-03,3.670857314567843588e-03,4.175762020670620300e-01,-1.115668072736422239e-01,1.000000000000000000e+00
1.393888454875247956e-03,1.881152072163546490e-03,3.306467864470974405e-03,3.979288250627647794e-01,-1.092746935366836758e-01,1.000000000000000000e+00
9.127034719606814256e-04,2.006479043199178858e-03,3.092313822307790616e-03,3.786432790157241990e-01,-1.056728251748462327e-01,1.000000000000000000e+00
4.882984081367239271e-05,2.372606485630351231e-03,2.847913009472069490e-03,3.604524627176498019e-01,-1.033723931144962943e-01,1.000000000000000000e+00
-2.004730086196410827e-04,2.519565577332837439e-03,2.121323168086552968e-03,1.000000000000000000e+00,-1.020074125289044398e-01,1.000000000000000000e+00
-1.880770565508725276e-03,3.633056298664059588e-03,1.503048476304669201e-03,1.000000000000000000e+00,-8.658201115251933089e-02,1.000000000000000000e+00
-2.158104790602469875e-03,3.764829147240003962e-03,8.427203047760567500e-04,9.532848093990534677e-01,-7.405108038768397349e-02,1.000000000000000000e+00
-1.612188812152149861e-03,3.270684601435423430e-03,2.801050407530425446e-04,9.064444080277533899e-01,-6.372580866545925204e-02,1.000000000000000000e+00
-3.225884327943262866e-03,4.558424330257562773e-03,-1.070521069534979830e-04,8.616109335788922907e-01,-5.518722943575871120e-02,1.000000000000000000e+00
-1.842523853228701658e-03,3.291571646149352853e-03,-6.433715349168922515e-04,8.190512681022765751e-01,-4.887195207639969535e-02,1.000000000000000000e+00
-4.020387588036983956e-03,5.242371879532477241e-03,-9.081651379464483753e-04,7.782640573786411275e-01,-4.277424168910567981e-02,1.000000000000000000e+00
-2.964609497361320525e-03,4.202261161816477422e-03,-1.440305198198821302e-03,7.396954774206667693e-01,-3.891594775688456131e-02,1.000000000000000000e+00
-4.941168651044406876e-03,6.108654073128315723e-03,-1.755001854057969268e-03,7.027935025315826811e-01,-3.458121595977756840e-02,1.000000000000000000e+00
-5.206922897463503799e-03,6.356946792858170214e-03,-2.320891831814164696e-03,6.678720048578014046e-01,-3.211195395527402519e-02,1.000000000000000000e+00
-5.285993907494910063e-03,6.423356129383626933e-03,-2.865941422838358399e-03,6.345789428513418651e-01,-2.939753818459349757e-02,1.000000000000000000e+00
-5.087393394980351327e-03,6.202115116731722610e-03,-3.372844300227106906e-03,6.029219229472337904e-01,-2.702423290051539362e-02,1.000000000000000000e+00
-3.970450307406376764e-03,4.994615132732822121e-03,-3.810708945548579862e-03,5.728216122988383230e-01,-2.486780424915519330e-02,1.000000000000000000e+00
-4.570727953810934871e-03,5.632440347845091982e-03,-4.053296343556556103e-03,5.441821353597098287e-01,-2.252342282521005434e-02,1.000000000000000000e+00
-5.492045672642427087e-03,6.637196531440570091e-03,-4.383522950104357108e-03,5.170254380754532031e-01,-2.137394523162776741e-02,1.000000000000000000e+00
-4.271957055654574537e-03,5.272993341494546307e-03,-4.844648365355697095e-03,4.912303388064688803e-01,-2.061725099432360278e-02,1.000000000000000000e+00
-4.933014035727755278e-03,6.009857903382834210e-03,-5.097203051384613381e-03,4.666582044433882914e-01,-1.869838151247777899e-02,1.000000000000000000e+00
-5.313263483041267068e-03,6.438247641805037308e-03,-5.454540396919727030e-03,4.433610057848408337e-01,-1.817142092470303352e-02,1.000000000000000000e+00
-4.930641743053423842e-03,5.998099065171550240e-03,-5.865884549234423595e-03,4.212189790745557438e-01,-1.758194740561131938e-02,1.000000000000000000e+00
-4.725386490174709672e-03,5.759336909542004529e-03,-6.208929004229313264e-03,4.001640634346013692e-01,-1.654212155768257364e-02,1.000000000000000000e+00
-4.950748160551876956e-03,6.024647860043259862e-03,-4.468827869328562130e-03,1.000000000000000000e+00,4.422770988634421724e-02,1.000000000000000000e+00
-4.067164414679110343e-03,5.044726004807573855e-03,-4.017236900097254093e-03,1.000000000000000000e+00,1.919522469315119995e-02,1.000000000000000000e+00
-4.800171865687289860e-03,5.806357524511996174e-03,-3.540097361647398522e-03,9.860752579777189997e-01,9.461634257599365466e-03,1.000000000000000000e+00
-3.968267133686880291e-03,4.874125036202697075e-03,-3.812261820424045489e-03,9.367677021847243823e-01,3.711102282341190335e-03,1.000000000000000000e+00
-4.936273367149907401e-03,5.880342394509041962e-03,-3.641476565301005053e-03,8.899387922739735446e-01,2.795783142592340748e-03,1.000000000000000000e+00
-5.393155422140576138e-03,6.337354192046496665e-03,-4.129069303237087318e-03,8.454424385241544604e-01,5.023181804731806409e-04,1.000000000000000000e+00
-6.885104337562298824e-03,7.903732974681266371e-03,-4.694423292273430803e-03,8.031733330591421804e-01,-1.361487486655070826e-04,1.000000000000000000e+00
-5.297775325382050524e-03,6.174918804419504692e-03,-5.818556815722630837e-03,7.630159963791068867e-01,-1.792570349958851452e-03,1.000000000000000000e+00
-5.910920989406643483e-03,6.805308093759600274e-03,-5.801678618608918647e-03,7.248717726376547876e-01,9.552907369514725263e-04,1.000000000000000000e+00
-7.799636100079070447e-03,8.802830173664493579e-03,-6.219489303659564428e-03,6.886299053531382830e-01,-2.863220858110799086e-04,1.000000000000000000e+00
-6.199439852094864450e-03,7.063192255979091477e-03,-7.507828522077653055e-03,6.541994728104246759e-01,-2.892274321613468296e-03,1.000000000000000000e+00
-6.661421578445299307e-03,7.536565267230125459e-03,-7.672961800771371799e-03,6.214943496423706026e-01,3.432776831786426316e-04,1.000000000000000000e+00
-6.012825627055502428e-03,6.818622884270555962e-03,-8.150089335884458386e-03,5.904214239421806676e-01,-6.792857298802948331e-04,1.000000000000000000e+00
-5.711130562820852449e-03,6.474416814362445732e-03,-8.295170462217060781e-03,5.609042346907539001e-01,3.785957496766735120e-04,1.000000000000000000e+00
-5.540979206282381497e-03,6.272625121522070607e-03,-8.390783016868352817e-03,5.328621178950685433e-01,5.469850455786201375e-04,1.000000000000000000e+00
-5.810531344286815059e-03,6.543831456936915342e-03,-8.513028706987557648e-03,5.062216665358880707e-01,4.497719828242624182e-04,1.000000000000000000e+00
-6.374054230467655902e-03,7.131250916405550838e-03,-8.865169949870521648e-03,4.809122592057504253e-01,-4.597965081204535907e-04,1.000000000000000000e+00
-5.746007330811420816e-03,6.440727148942618913e-03,-9.527547155457782857e-03,4.568682540735258257e-01,-1.798579585913703208e-03,1.000000000000000000e+00
-6.085080145166300511e-03,6.789839418024239126e-03,-9.843264552619634955e-03,4.340276308792764270e-01,-3.998420043307165288e-04,1.000000000000000000e+00
-5.858347520284639884e-03,6.531881095696398520e-03,-1.038110184066187713e-02,4.123278203346327220e-01,-1.468524875028068581e-03,1.000000000000000000e+00
-4.422543222830033205e-03,4.996033695176288481e-03,-6.556298461228515784e-03,1.000000000000000000e+00,2.648033011919237109e-02,1.000000000000000000e+00
-6.130423193096184303e-03,6.784858332056852015e-03,-4.548031019702469813e-03,1.000000000000000000e+00,1.237760393884493673e-02,1.000000000000000000e+00
-4.945260464492401073e-03,5.535814121447015651e-03,-4.673641725241761691e-03,9.986292706097626981e-01,3.691993530194249366e-03,1.000000000000000000e+00
-5.951807989065546409e-03,6.546545217579326920e-03,-4.307243257890558397e-03,9.487017499310524959e-01,2.615926860451520553e-03,1.000000000000000000e+00
-5.523106570723423231e-03,6.083557983106040873e-03,-4.748272186755997382e-03,9.012689953754104977e-01,8.915970645228153896e-05,1.000000000000000000e+00
-4.496084436660448269e-03,5.008608610085386187e-03,-4.877246512360766673e-03,8.562105139133227016e-01,3.447926926951257209e-04,1.000000000000000000e+00
-5.390100763985035057e-03,5.904260043530798474e-03,-4.587039693048078348e-03,8.134055816818672735e-01,1.125312168995936659e-03,1.000000000000000000e+00
-5.931198124634199167e-03,6.438355163860706026e-03,-4.973311560449444890e-03,7.727382902637208728e-01,-5.925072891712900329e-04,1.000000000000000000e+00
-5.797833730240231631e-03,6.282928404701161595e-03,-5.550777642569282300e-03,7.341053001530275512e-01,-1.182399716716796365e-03,1.000000000000000000e+00
-6.554377651663202686e-03,7.041104924990167213e-03,-5.936182844539561465e-03,6.974038932210719910e-01,-7.599329117958231444e-04,1.000000000000000000e+00
-6.207762350565922127e-03,6.669008666908973065e-03,-6.540728208090040852e-03,6.625374254555645992e-01,-1.453518033869481219e-03,1.000000000000000000e+00
-6.180991578840335302e-03,6.626181593448635804e-03,-6.980172522632055454e-03,6.294140238067355009e-01,-1.049408250712583228e-03,1.000000000000000000e+00
-5.501309193340703924e-03,5.913341175342548550e-03,-7.378329190702803686e-03,5.979466219227979051e-01,-9.870469543375205712e-04,1.000000000000000000e+00
-6.246420738170489068e-03,6.666219231762016834e-03,-7.449944907423788898e-03,5.680525924473931454e-01,4.203373148745901305e-05,1.000000000000000000e+00
-6.225322662907661203e-03,6.631825467889828490e-03,-7.920688820220123105e-03,5.396526299312004449e-01,-1.370737286986465969e-03,1.000000000000000000e+00
-4.464814524425517878e-03,4.808247431673618594e-03,-8.369073302951779425e-03,5.126729241319514241e-01,-1.368893014256390489e-03,1.000000000000000000e+00
-6.140470214212167405e-03,6.523164102364989447e-03,-8.034306981949512760e-03,4.870429021129142333e-01,1.605831285480259713e-03,1.000000000000000000e+00
-5.322516636594370326e-03,5.670821933906718820e-03,-8.502485993322483893e-03,4.626920934263552554e-01,-1.614966093478609850e-03,1.000000000000000000e+00
-4.756032418590249583e-03,5.077527579079751247e-03,-8.791635063348235413e-03,4.395596769736174747e-01,-9.340474483543234185e-04,1.000000000000000000e+00
-5.398166142529811987e-03,5.729872236779950251e-03,-8.856600582649254427e-03,4.175841236332272777e-01,2.893719728651052392e-05,1.000000000000000000e+00
-4.370984380684455814e-03,4.677216332012030381e-03,-5.710224438683852988e-03,1.000000000000000000e+00,1.034506957965530480e-02,1.000000000000000000e+00
-4.629219525668993099e-03,4.942716686834183054e-03,-4.145917500866680427e-03,1.000000000000000000e+00,4.935809839453424511e-03,1.000000000000000000e+00
-6.107424732039632223e-03,6.442601084036863462e-03,-3.753542767168882577e-03,1.000000000000000000e+00,1.664477059945580111e-03,1.000000000000000000e+00
-4.765311072881269969e-03,5.070769297247978979e-03,-4.342592924488464234e-03,9.537278046129589182e-01,-7.166524397476109606e-04,1.000000000000000000e+00
-4.211188483745728628e-03,4.497041172469715825e-03,-4.153642442134342083e-03,9.060462704535197087e-01,6.583952004892206986e-04,1.000000000000000000e+00
-5.872845174492324904e-03,6.166949144421902951e-03,-3.928600740154442050e-03,8.607490093504367445e-01,6.725348961892673502e-04,1.000000000000000000e+00
-4.376574970880594065e-03,4.641909442971870609e-03,-4.387271015755533909e-03,8.177157330712528926e-01,-9.300685960093673342e-04,1.000000000000000000e+00
-5.237815771749107160e-03,5.503023411217094346e-03,-4.344579541857740423e-03,7.768339738940291950e-01,2.210179256261525504e-04,1.000000000000000000e+00
-5.146653220732199177e-03,5.400490301582256542e-03,-4.680693211475905890e-03,7.379962393983574565e-01,-7.576785205684145657e-04,1.000000000000000000e+00
-5.437316008141630796e-03,5.685269871417663462e-03,-4.980694307988642322e-03,7.011003665673185559e-01,-7.091524952479020443e-04,1.000000000000000000e+00
-6.052718830384164542e-03,6.299907470695271378e-03,-5.310403807478047966e-03,6.660492714027956840e-01,-8.377364911432348639e-04,1.000000000000000000e+00
-5.182017096909123655e-03,5.408867107325378981e-03,-5.718614754738449157e-03,6.327510287667491573e-01,-1.122455565662671935e-03,1.000000000000000000e+00
-5.707628629341869597e-03,5.934467662810256894e-03,-5.979172003916288780e-03,6.011163552989298164e-01,-7.188413299862728015e-04,1.000000000000000000e+00
-5.610842276816196267e-03,5.829079726814106327e-03,-6.318115317608508086e-03,5.710641397089449844e-01,-1.020976528080574756e-03,1.000000000000000000e+00
-3.594459154024520070e-03,3.774372456519233671e-03,-6.637279205972679286e-03,5.425140755987760688e-01,-1.008649959593611086e-03,1.000000000000000000e+00
-5.201919193849864273e-03,5.401977524469171732e-03,-6.252530890321517099e-03,5.153915156097146344e-01,1.530199824188558213e-03,1.000000000000000000e+00
-5.312232346975549052e-03,5.507963328888941523e-03,-6.563284664056090456e-03,4.896240600316035807e-01,-1.091151847554025067e-03,1.000000000000000000e+00
-4.706106178053936009e-03,4.886567892483102693e-03,-6.890718760292235956e-03,4.651458406917259314e-01,-1.219638185431072075e-03,1.000000000000000000e+00
-4.713301151070605280e-03,4.888700821241105665e-03,-7.127876224385154558e-03,4.418906347101091980e-01,-8.985836924201675343e-04,1.000000000000000000e+00
-5.207888415258024942e-03,5.386932696506675777e-03,-7.374663291203065185e-03,4.197985923150535092e-01,-9.923904077073354528e-04,1.000000000000000000e+00
-5.576597779629067012e-03,5.991181881431412171e-03,-7.098528906437029384e-03,8.358798855792468618e-01,-1.723981373094763958e-01,1.000000000000000000e+00
-5.284879608019009412e-03,5.918623612735103567e-03,-6.865834217749444690e-03,7.977656675737269110e-01,-1.541205762172428995e-01,1.000000000000000000e+00
-4.518653407006835432e-03,5.166398786860999098e-03,-6.680683919094820844e-03,7.611400380754722583e-01,-1.374662302838318972e-01,1.000000000000000000e+00
-4.303436265520035539e-03,5.111927517820826633e-03,-6.445205926434049992e-03,7.253954708414672714e-01,-1.234615423439989479e-01,1.000000000000000000e+00
-5.708537119858792669e-03,7.785475302760042765e-03,-6.261976775903843606e-03,6.910131981723287575e-01,-1.119885807494367114e-01,1.000000000000000000e+00
-3.241096056780346651e-03,3.569579016865300630e-03,-6.458902463863991361e-03,6.583945338282533033e-01,-1.032501018553187988e-01,1.000000000000000000e+00
-3.920069744840562476e-03,5.227564620877443724e-03,-6.144840968413722848e-03,6.260215442365337779e-01,-9.362814032841032530e-02,1.000000000000000000e+00
-3.355763415986033268e-03,4.313165933999663082e-03,-6.091606268864180329e-03,5.958708537331991462e-01,-8.740211578482634525e-02,1.000000000000000000e+00
-3.380556771277735961e-03,4.689155431352572123e-03,-5.962626270601845135e-03,5.667232874933079145e-01,-8.122062735889258589e-02,1.000000000000000000e+00
-3.744386703313043810e-03,5.957399336372209975e-03,-5.914904678061105869e-03,5.390492249126160873e-01,-7.640171898263833916e-02,1.000000000000000000e+00
-2.896649122467748888e-03,4.025969149271248909e-03,-6.038206006188262531e-03,5.127470795763191536e-01,-7.265493485560965692e-02,1.000000000000000000e+00
-3.752977656360146144e-03,6.852966759454969664e-03,-5.955117038366153359e-03,4.873621862757550049e-01,-6.816981321394430249e-02,1.000000000000000000e+00
-3.129794289633716295e-03,5.359259596704666478e-03,-6.216984166984074189e-03,4.636222989322097421e-01,-6.631485272929038555e-02,1.000000000000000000e+00
-3.234469654936168032e-03,6.093425256041715143e-03,-6.311278775988027334e-03,4.406389963718615466e-01,-6.291251768984802706e-02,1.000000000000000000e+00
-2.989180579000820515e-03,5.671132002659097504e-03,-6.500811858193178416e-03,4.189486907523369830e-01,-6.099011763128973224e-02,1.000000000000000000e+00
-2.878163992258651535e-03,5.685582366849822877e-03,-6.650475154868384919e-03,3.982175461765727897e-01,-5.882760704644143107e-02,1.000000000000000000e+00
-2.763143506357569612e-03,5.671303492237649013e-03,-6.812308291082314060e-03,3.785283309671989560e-01,-5.720459642462610850e-02,1.000000000000000000e+00
-2.767570558080557908e-03,6.117609500939098777e-03,-6.982666271832554949e-03,3.597986952383591119e-01,-5.583875515108576576e-02,1.000000000000000000e+00
-3.006909513570061795e-03,7.564651057154456876e-03,-7.211881801874264752e-03,3.420196247748221730e-01,-5.499288588702467423e-02,1.000000000000000000e+00
-2.671235118620008883e-03,6.598554229034860052e-03,-7.606283982872469318e-03,3.251856087060800982e-01,-5.500693022683148664e-02,1.000000000000000000e+00
-2.638134975891487724e-03,7.027540420323000886e-03,-7.113699439097315169e-03,8.092605627217560604e-01,-7.527402337039940106e-02,1.000000000000000000e+00
-2.376444183172340269e-03,6.302947598969640963e-03,-6.796334431297595957e-03,7.685583946193538241e-01,-6.712203263856034163e-02,1.000000000000000000e+00
-2.263094181311766165e-03,6.324207428529876607e-03,-6.495391992804383507e-03,7.306386884079548727e-01,-6.011847353796813398e-02,1.000000000000000000e+00
-2.121293046609341176e-03,6.108679102209628453e-03,-6.281451519898131886e-03,6.945362362270071088e-01,-5.445553968075009937e-02,1.000000000000000000e+00
-1.932281768410940015e-03,5.393385960866376588e-03,-6.112978932860696490e-03,6.601225415193153756e-01,-4.962600083340763801e-02,1.000000000000000000e+00
-2.049596687453112548e-03,7.641819498328986798e-03,-5.928596969496463531e-03,6.273272144917474424e-01,-4.538040382794637090e-02,1.000000000000000000e+00
-1.747369533709138001e-03,5.255385552696060364e-03,-6.033791521364073596e-03,5.962831634211589460e-01,-4.270760130365950508e-02,1.000000000000000000e+00
-1.813642645429280192e-03,7.599222615401843295e-03,-5.912750232559743635e-03,5.665131703073843505e-01,-3.893234045532571047e-02,1.000000000000000000e+00
-1.585194209954069594e-03,5.311203865823965059e-03,-6.079458279433819223e-03,5.384232768276354664e-01,-3.730028172334447223e-02,1.000000000000000000e+00
