x_error,y_error,theta_error,distance_error
4.211599608274219086e-02,4.211599608274241291e-02,2.664535259100375697e-15,5.956101285306630855e-02
4.001019627860502581e-02,4.001019627860524785e-02,2.775557561562891351e-15,5.658296221041292373e-02
3.800968646467484113e-02,3.800968646467506318e-02,2.997602166487922659e-15,5.375381409989237608e-02
3.610920214144108797e-02,3.610920214144131002e-02,3.108624468950438313e-15,5.106612339489775138e-02
3.430374203436903358e-02,3.430374203436925562e-02,3.219646771412953967e-15,4.851281722515287526e-02
3.258855493265055969e-02,3.258855493265078174e-02,3.441691376337985275e-15,4.608717636389519923e-02
3.095912718601812053e-02,3.095912718601834257e-02,3.663735981263016583e-15,4.378281754570057666e-02
2.941117082671729221e-02,2.941117082671751426e-02,3.774758283725532237e-15,4.159367666841566613e-02
7.794061228538140540e-02,7.794061228538162744e-02,1.443289932012703503e-15,1.102246709536496144e-01
7.404358167111224631e-02,7.404358167111246836e-02,1.554312234475219157e-15,1.047134374059670164e-01
7.034140258755661179e-02,7.034140258755683384e-02,1.554312234475219157e-15,9.947776553566863023e-02
6.682433245817875900e-02,6.682433245817898104e-02,1.665334536937734811e-15,9.450387725888517720e-02
6.348311583526977664e-02,6.348311583526999868e-02,1.776356839400250465e-15,8.977868339594087532e-02
6.030896004350627670e-02,6.030896004350649875e-02,1.887379141862766119e-15,8.528974922614382392e-02
5.729351204133092956e-02,5.729351204133115161e-02,1.998401444325281773e-15,8.102526176483658416e-02
5.442883643926443860e-02,5.442883643926466064e-02,2.109423746787797427e-15,7.697399867659483752e-02
5.170739461730122777e-02,5.170739461730144981e-02,2.220446049250313081e-15,7.312529874276511854e-02
4.912202488643613307e-02,4.912202488643635512e-02,2.331468351712828735e-15,6.946903380562682861e-02
4.666592364211430422e-02,4.666592364211452626e-02,2.442490654175344389e-15,6.599558211534546637e-02
4.433262746000865562e-02,4.433262746000887766e-02,2.553512956637860043e-15,6.269580300957830477e-02
4.211599608700811181e-02,4.211599608700833386e-02,2.664535259100375697e-15,5.956101285909922577e-02
4.001019628265778394e-02,4.001019628265800598e-02,2.775557561562891351e-15,5.658296221614438765e-02
3.800968646852487254e-02,3.800968646852509458e-02,2.997602166487922659e-15,5.375381410533714571e-02
3.610920214509860671e-02,3.610920214509882875e-02,3.108624468950438313e-15,5.106612340007025963e-02
3.430374203784358755e-02,3.430374203784380960e-02,3.219646771412953967e-15,4.851281723006663216e-02
3.258855493595147479e-02,3.258855493595169683e-02,3.441691376337985275e-15,4.608717636856340255e-02
3.095912718915383444e-02,3.095912718915405648e-02,3.663735981263016583e-15,4.378281755013514742e-02
2.941117082969624263e-02,2.941117082969646468e-02,3.774758283725532237e-15,4.159367667262853924e-02
7.794061228821136389e-02,7.794061228821158593e-02,1.443289932012703503e-15,1.102246709576517741e-01
7.404358167380076239e-02,7.404358167380098443e-02,1.554312234475219157e-15,1.047134374097691417e-01
7.034140259011079088e-02,7.034140259011101293e-02,1.554312234475219157e-15,9.947776553928079635e-02
6.682433246060526244e-02,6.682433246060548448e-02,1.665334536937734811e-15,9.450387726231677943e-02
6.348311583757504373e-02,6.348311583757526577e-02,1.776356839400250465e-15,8.977868339920100360e-02
6.030896004569630264e-02,6.030896004569652469e-02,1.887379141862766119e-15,8.528974922924098534e-02
5.729351204341148751e-02,5.729351204341170956e-02,1.998401444325281773e-15,8.102526176777893885e-02
5.442883644124085762e-02,5.442883644124107967e-02,2.109423746787797427e-15,7.697399867938992113e-02
5.170739461917883695e-02,5.170739461917905899e-02,2.220446049250313081e-15,7.312529874542046671e-02
4.912202488821981738e-02,4.912202488822003943e-02,2.331468351712828735e-15,6.946903380814933859e-02
4.666592364380872660e-02,4.666592364380894864e-02,2.442490654175344389e-15,6.599558211774174399e-02
4.433262746161825696e-02,4.433262746161847900e-02,2.553512956637860043e-15,6.269580301185462279e-02
4.211599608853733301e-02,4.211599608853755505e-02,2.664535259100375697e-15,5.956101286126187083e-02
4.001019628411039974e-02,4.001019628411062179e-02,2.775557561562891351e-15,5.658296221819869576e-02
3.800968646990487976e-02,3.800968646990510180e-02,2.997602166487922659e-15,5.375381410728877207e-02
3.610920214640955805e-02,3.610920214640978010e-02,3.108624468950438313e-15,5.106612340192422800e-02
3.430374203908903574e-02,3.430374203908925779e-02,3.219646771412953967e-15,4.851281723182795935e-02
3.258855493713452844e-02,3.258855493713475049e-02,3.441691376337985275e-15,4.608717637023649477e-02
3.095912719027782423e-02,3.095912719027804627e-02,3.663735981263016583e-15,4.378281755172470924e-02
2.941117083076383310e-02,2.941117083076405514e-02,3.774758283725532237e-15,4.159367667413833847e-02
2.794061228922561924e-02,7.794061228922566364e-02,4.411835952373039937e-01,8.279744476199867032e-02
2.501328055641915959e-02,7.501328055641920400e-02,4.532521213232723056e-01,7.907374067305907028e-02
2.224651460663329416e-02,7.218898465492795680e-02,4.660377708039799005e-01,7.553910853096276745e-02
1.963090552384483267e-02,6.946428624589873202e-02,4.795526213706108321e-01,7.218489811129663591e-02
1.715759752563439378e-02,6.683571318540870720e-02,4.938091621021787336e-01,6.900286740312949751e-02
1.481825434503969419e-02,6.429977888853910528e-02,5.088200673201100921e-01,6.598516671911427989e-02
1.260502788354522785e-02,6.185299851475933863e-02,5.245979575626956715e-01,6.312432299210640751e-02
1.051052899276760932e-02,5.949190241769741760e-02,5.411551447088618350e-01,6.041322432203598269e-02
8.527800252631223543e-03,5.721304723899511835e-02,5.585033584211742674e-01,5.784510481899279855e-02
6.650290624245824844e-03,5.501302497226223664e-02,5.766534512165200077e-01,5.541352977374461308e-02
4.871831866167797287e-03,5.288847027756027330e-02,5.956150796162280603e-01,5.311238117456780483e-02
3.186616613152226662e-03,5.083606628806780492e-02,6.153963589803804757e-01,5.093584357880059227e-02
1.589178026878190764e-03,4.885254911753622586e-02,6.360034897947862698e-01,4.887839033849623177e-02
7.437093849382847566e-05,4.693471124894910140e-02,6.574403533499909580e-01,4.693477017157665632e-02
-1.362645586765021122e-03,4.507940396071363764e-02,6.797080749208628259e-01,4.509999406261972626e-02
-2.726424322031517633e-03,4.328353892615344201e-02,7.028045527049356922e-01,4.336932247056213274e-02
-4.021244636577270271e-03,4.154408910453488701e-02,7.267239508811560444e-01,4.173825281384854063e-02
-5.251125975680226432e-03,3.985808902695242573e-02,7.514561551676702811e-01,4.020250719660316274e-02
-6.419840087152683950e-03,3.822263456782581947e-02,7.769861891331049097e-01,3.875802033192828067e-02
-7.530922005777318518e-03,3.663488228228795052e-02,8.032935891773053116e-01,3.740092761007668409e-02
-5.858767979211498833e-02,8.509204838123118897e-02,1.193330329646917765e+00,1.033110493661602014e-01
-6.146309340268385490e-02,8.080078646065369519e-02,1.172076026400090232e+00,1.015208300955385140e-01
-6.399310674887725980e-02,7.640019220234028907e-02,1.155616151824979232e+00,9.965995725429416252e-02
-6.619798597285275754e-02,7.193154863773365548e-02,1.142779617516108903e+00,9.775643731378845513e-02
-6.809628803898215565e-02,6.742741144439223788e-02,1.132812094055872798e+00,9.583089407273304161e-02
-6.970539732523239884e-02,6.291413459138928133e-02,1.125191403466321516e+00,9.389904550980250619e-02
-7.104176152953534107e-02,5.841338936614182131e-02,1.119536512387671934e+00,9.197312617531198942e-02
-7.212100321072312248e-02,5.394316820385736122e-02,1.115557804709804479e+00,9.006278088084324063e-02
-7.295797699162909211e-02,4.951849464075097629e-02,1.113027779204643908e+00,8.817566397933820910e-02
-7.356680298400619655e-02,4.515195136185190528e-02,1.111762752076354444e+00,8.631786149500358940e-02
-7.396089052432630595e-02,4.085408816681646016e-02,1.111610893874372508e+00,8.449420007961133683e-02
-7.415295885902151163e-02,3.663374643035233191e-02,1.112444110998205282e+00,8.270848012792333948e-02
-7.415505785782539050e-02,3.249832295664600856e-02,1.114152365026130020e+00,8.096365604943922545e-02
-7.397859007506557560e-02,2.845398826180711715e-02,1.116639596064841200e+00,7.926197851112253001e-02
-7.363433459871071562e-02,2.450586956288947071e-02,1.119820735707756088e+00,7.760510856141003555e-02
-7.313247269199796285e-02,2.065820575043630924e-02,1.123619481224931826e+00,7.599421048259655254e-02
-7.248261502824737690e-02,1.691447965414560883e-02,1.127966615098828784e+00,7.443002823661709622e-02
-7.169383023586228809e-02,1.327753157786504268e-02,1.132798724264211021e+00,7.291294904672177002e-02
-7.077467444921592410e-02,9.749657148892421077e-03,1.138057218506883794e+00,7.144305675090789620e-02
-6.973322157061856430e-02,6.332691858397909712e-03,1.143687577126054400e+00,7.002017692630033152e-02
-1.185770939716541683e-01,5.302808417867432844e-02,7.732401502797978665e-01,1.298942066699784459e-01
-1.161859950025621036e-01,4.698954892283091489e-02,7.760817730236175827e-01,1.253283812338869541e-01
-1.136858907007334274e-01,4.124346448760518591e-02,7.800139921994704295e-01,1.209359545683559717e-01
-1.110952091983326007e-01,3.577975401563504576e-02,7.849739328113178871e-01,1.167147647225518642e-01
-1.084302030330419608e-01,3.058807000179486479e-02,7.909053627146676035e-01,1.126620564175064426e-01
-1.057051777196786890e-01,2.565794987830072316e-02,7.977574120665367197e-01,1.087746063596933821e-01
-1.029326966697745593e-01,2.097893969454522889e-02,8.054834947998599226e-01,1.050488265256646486e-01
-1.001237649148636333e-01,1.654069203558106160e-02,8.140403883184084144e-01,1.014808493940744100e-01
-9.728799386194397769e-02,1.233304310538496651e-02,8.233874385289370323e-01,9.806659829891588298e-02
-9.443374909697777042e-02,8.346072942910121029e-03,8.334858653346643997e-01,9.480184545713932209e-02
-9.156828305542052959e-02,4.570151979770065154e-03,8.442981496916597273e-01,9.168225973892554781e-02
-8.869785419809739224e-02,9.959765430942457698e-04,8.557874878743043645e-01,8.870344586667046338e-02
-8.582783416623396278e-02,-2.385404578320038382e-03,-5.415268005060747569e+00,8.586097642508398742e-02
-8.296280424064894632e-02,-5.582570777812101426e-03,-5.402534507576887357e+00,8.315041782192991726e-02
-8.010664229629393951e-02,-8.603716075132661345e-03,-5.389234733202343364e+00,8.056735114354873772e-02
-7.726260132355755594e-02,-1.145664021031689295e-02,-5.375407061627797134e+00,7.810738869141413410e-02
-7.443338048099157334e-02,-1.414874344839489595e-02,-5.361091169340857832e+00,7.576618685796822350e-02
-7.162118954926555148e-02,-1.668702433139590546e-02,-5.346328317582320189e+00,7.353945589605911937e-02
-6.882780757207607181e-02,-1.907807976012065865e-02,-5.331161604355902028e+00,7.142296705200826268e-02
-6.605463639528164066e-02,-2.132810691117392743e-02,-5.315636178798182065e+00,6.941255746424655759e-02
-1.133027497495211477e-01,2.655709340015488529e-02,3.984814272590884165e-01,1.163735034733730384e-01
-1.085967015668063418e-01,2.313509233664912124e-02,4.059237275528473354e-01,1.110336709679333317e-01
-1.040648704447368900e-01,1.992827196397750633e-02,4.140564708506939695e-01,1.059558081661884366e-01
-9.970220348066671789e-02,1.692265718976138089e-02,4.228810771137498925e-01,1.011281647478211448e-01
-9.550347383970514414e-02,1.410522331027674880e-02,4.324009574908553866e-01,9.653947814279928430e-02
-9.146333752275626061e-02,1.146382677800805716e-02,4.426212457324556482e-01,9.217896416860957287e-02
-8.757638063733619305e-02,8.987141541874743567e-03,4.535485459345305337e-01,8.803630591198885469e-02
-8.383715865320318095e-02,6.664600508878626428e-03,4.651906910518537330e-01,8.410164130969921548e-02
-8.024022888362924988e-02,4.486341706482432912e-03,4.775565072492571339e-01,8.036554979096785511e-02
-7.678017723408570028e-02,2.443158756890717598e-03,4.906555796596148156e-01,7.681903827052889711e-02
-7.345164009533244887e-02,5.264553061807841772e-04,5.044980155179143999e-01,7.345352672189167653e-02
-7.024932212108314644e-02,-1.271796917927003889e-03,-5.764091106213372839e+00,7.026083351250646258e-02
-6.716801051650422849e-02,-2.959096716471432131e-03,-5.748730759085050046e+00,6.723316064355933097e-02
-6.420258636871967184e-02,-4.542448966933454457e-03,-5.732596078165121511e+00,6.436307900535914728e-02
-6.134803347093065184e-02,-6.028397351417247307e-03,-5.715677413210095814e+00,6.164351373321447919e-02
-5.859944502505998187e-02,-7.423054484432034528e-03,-5.697965936499307382e+00,5.906772972718583870e-02
-5.595202855181424795e-02,-8.732129636971786013e-03,-5.679453964866596039e+00,5.662931738119326291e-02
-5.340110928996377737e-02,-9.960954232742125214e-03,-5.660135305528960714e+00,5.432217855190860090e-02
-5.094213232703004302e-02,-1.111450527293267321e-02,-5.640005627935815724e+00,5.214051278503777087e-02
-4.857066367027296216e-02,-1.219742682767943620e-02,-5.619062863663194740e+00,5.007880380547610755e-02
-9.628239043893715987e-02,3.678595028490350138e-02,4.281903274469689435e-02,1.030703878279272401e-01
-9.155141638983188557e-02,3.474226570449689966e-02,4.390974033732097936e-02,9.792184061416656093e-02
-8.705450947381110360e-02,3.280589142202705588e-02,4.508768171591404084e-02,9.303071606582255515e-02
-8.278013960058761000e-02,3.097107603180959678e-02,4.635520759120215217e-02,8.838415617553241344e-02
-7.871733661188007325e-02,2.923238988068788125e-02,4.771499081540930831e-02,8.396994522687613316e-02
-7.485566406556953822e-02,2.758470532392842678e-02,4.917002171765361140e-02,7.977647780207750006e-02
-7.118519410203028031e-02,2.602317841957502154e-02,5.072360582824986253e-02,7.579272837417030950e-02
-6.769648337116707104e-02,2.454323192650109675e-02,5.237936374047302834e-02,7.200822240703294574e-02
-6.438054999459064121e-02,2.314053948777550218e-02,5.414123290201544592e-02,6.841300889005892671e-02
-6.122885153436019579e-02,2.181101089490522504e-02,5.601347116463717413e-02,6.499763423751973856e-02
-5.823326393759553632e-02,2.055077834045504481e-02,5.800066195052133722e-02,6.175311748587419131e-02
-5.538606142483115669e-02,1.935618357679325108e-02,6.010772091889737823e-02,5.867092672536961678e-02
-5.267989728911515179e-02,1.822376590755681036e-02,6.233990403725098162e-02,5.574295670526593222e-02
-5.010778557243034115e-02,1.715025094608391143e-02,6.470281697872160009e-02,5.296150755488659989e-02
-4.766308358593485117e-02,1.613254008172160248e-02,6.720242578151358614e-02,5.031926456545411652e-02
-4.533947524072523549e-02,1.516770060072336612e-02,6.984506871788509486e-02,4.780927898031427786e-02
-4.313095515624132403e-02,1.425295641354562548e-02,7.263746932968162540e-02,4.542494974368305877e-02
-4.103181351401907762e-02,1.338567934482481903e-02,7.558675059490438386e-02,4.316000616046884036e-02
-3.903662162521270851e-02,1.256338094626685553e-02,7.870045019549865017e-02,4.100849142203411707e-02
-3.714021818112045459e-02,1.178370479618129352e-02,8.198653686054502288e-02,3.896474695496913304e-02
-8.533769615682718079e-02,6.104441925249703971e-02,-2.325650094532094592e-01,1.049235126519770522e-01
-8.048222430557172569e-02,5.905777588496996522e-02,-2.381376872679594747e-01,9.982589504558274374e-02
-7.587511104268462869e-02,5.713748145779007359e-02,-2.441572026600455914e-01,9.498275771464538553e-02
-7.150325617921315935e-02,5.528243544476540983e-02,-2.506327205816578640e-01,9.038176427208555186e-02
-6.735424778417986591e-02,5.349137776275725287e-02,-2.575748192648168455e-01,8.601117479450387515e-02
-6.341632487577364419e-02,5.176291930468668312e-02,-2.649954163449828037e-01,8.185981966565264445e-02
-5.967834212412548300e-02,5.009556807065917994e-02,-2.729077029907007734e-01,7.791707424567620444e-02
-5.612973647017660550e-02,4.848775152009210387e-02,-2.813260838729623181e-01,7.417283440509515879e-02
-5.276049556475059799e-02,4.693783567385456656e-02,-2.902661209794143993e-01,7.061749294603882066e-02
-4.956112793326239441e-02,4.544414141680430674e-02,-2.997444793974501920e-01,6.724191692038315737e-02
-4.652263477398554947e-02,4.400495838506457424e-02,-3.097788732645252452e-01,6.403742584446156516e-02
-4.363648330105995843e-02,4.261855676674031201e-02,-3.203880101198870456e-01,6.099577080227407827e-02
-4.089458154716285598e-02,4.128319729776386282e-02,-3.315915318946260903e-01,5.810911442315783854e-02
-3.828925454478759871e-02,3.999713969473694952e-02,-3.434099507509555949e-01,5.537001171533052768e-02
-3.581322180922541509e-02,3.875864973280185311e-02,-3.558645779308196033e-01,5.277139173327533017e-02
-3.345957605052718442e-02,3.756600514776020638e-02,-3.689774437021382525e-01,5.030654005437622256e-02
-3.122176304586343765e-02,3.641750051704928381e-02,-3.827712064019408444e-01,4.796908203834349821e-02
-2.909356260775897152e-02,3.531145125311252464e-02,-3.972690484732206428e-01,4.575296684164353866e-02
-2.706907058762286766e-02,3.424619682461349512e-02,-4.124945572810800876e-01,4.365245215824509195e-02
-2.514268185781565190e-02,3.322010330536606659e-02,-4.284715883783345447e-01,4.166208965741547560e-02
2.669092578081655454e-02,8.223156533740239027e-02,-1.385189500039326838e+00,8.645481974347374310e-02
3.048560427509250381e-02,8.016117774874387258e-02,-1.313580850753246487e+00,8.576238386427495475e-02
3.397404680844640090e-02,7.766743860707414626e-02,-1.276719703486288493e+00,8.477303153908168076e-02
3.719832687698954032e-02,7.491604164727161397e-02,-1.251578234083709829e+00,8.364286471984981597e-02
4.017120826773534770e-02,7.197456271943369899e-02,-1.233176206402734509e+00,8.242611025848219086e-02
4.290145197346661998e-02,6.888734253969697185e-02,-1.219324119773158133e+00,8.115417761035599586e-02
4.539674776303881387e-02,6.568757687928106215e-02,-1.208813738979021002e+00,7.984812122857011529e-02
4.766447226387637848e-02,6.240173882063726474e-02,-1.200889545239129053e+00,7.852311076385645738e-02
4.971191649635531284e-02,5.905171353342364426e-02,-1.195038981557793756e+00,7.719054030756704321e-02
5.154634330750118565e-02,5.565600638218337615e-02,-1.190893400733141316e+00,7.585918899374292923e-02
5.317498439364454210e-02,5.223050355785274768e-02,-1.188175587726753690e+00,7.453592735836328531e-02
5.460501657351124472e-02,4.878898948226417787e-02,-1.186669564632168328e+00,7.322617926461766347e-02
5.584353306456624200e-02,4.534351996046903643e-02,-1.186202099504845897e+00,7.193424071705183109e-02
5.689751623710070927e-02,4.190470374833132894e-02,-1.186630817710772057e+00,7.066350932544004926e-02
5.777381440533790879e-02,3.848192265749150742e-02,-1.187836255277438857e+00,6.941665507901967347e-02
5.847912347699568691e-02,3.508350845093333170e-02,-1.189716377352107113e+00,6.819575095168627088e-02
5.901997349632759349e-02,3.171688813134720952e-02,-1.192182698958439868e+00,6.700237506419906564e-02
5.940271976691124944e-02,2.838870530088799526e-02,-1.195157481975397396e+00,6.583769212515619418e-02
5.963353809950466822e-02,2.510492285403564949e-02,-1.198571675640775380e+00,6.470251940822827064e-02
5.971842368900048825e-02,2.187091072030367123e-02,-1.202363383364710270e+00,6.359738094948932940e-02
1.096631931301065288e-01,6.869152135370359957e-02,-9.504800493356369007e-01,1.294006995088410050e-01
1.092705694735147670e-01,6.223341023297113139e-02,-9.446909566098397049e-01,1.257499689951909749e-01
1.085904142447067233e-01,5.598280821232903826e-02,-9.406454737728178195e-01,1.221718170494955902e-01
1.076525124467785366e-01,4.994664863687203749e-02,-9.381634986013658306e-01,1.186748968660135684e-01
1.064839594549531476e-01,4.412910518875801102e-02,-9.370946676978868517e-01,1.152658299148736215e-01
1.051093852290991837e-01,3.853213506533137434e-02,-9.373113976333313779e-01,1.119495792575037479e-01
1.035511591601979697e-01,3.315591871384149236e-02,-9.387038061195172034e-01,1.087297452824180777e-01
1.018295784871467990e-01,2.799921882349254432e-02,-9.411759174095284397e-01,1.056088031822906836e-01
9.996304218957474674e-02,2.305967526929286748e-02,-9.446427683773765960e-01,1.025882957618457492e-01
9.796821171765979219e-02,1.833404859586429403e-02,-9.490281612740805173e-01,9.966899139186533030e-02
9.586015962840588323e-02,1.381842172889746756e-02,-9.542628907910505331e-01,9.685101436258229668e-02
9.365250703813976507e-02,9.508367495091984978e-03,-9.602833259751448747e-01,9.413395310381127146e-02
9.135755070904838515e-02,5.399087963964932513e-03,-9.670302627130733519e-01,9.151695046492194785e-02
8.898638052948004695e-02,1.485530434616189055e-03,-9.744479864232372668e-01,8.899877931977266676e-02
8.654898810560618383e-02,-2.237516029378827653e-03,-9.824835012040803450e-01,8.657790607358258061e-02
8.405436714669534126e-02,-5.775340335584244755e-03,-9.910858934482478233e-01,8.425254413027112588e-02
8.151060629312645300e-02,-9.133242761341753280e-03,-1.000205806409215414e+00,8.202069898269989667e-02
7.892497500327377846e-02,-1.231647986953232632e-02,-1.009795008421236817e+00,7.988020628193186201e-02
7.630400308169160706e-02,-1.533021917069743445e-02,-1.019806042099031140e+00,7.782876400221463986e-02
7.365355439637288892e-02,-1.817950206851115524e-02,-1.030191945332675107e+00,7.586395962957946659e-02
1.209788952972490339e-01,2.913078611975694621e-02,-5.186504903394728583e-01,1.244367140650128600e-01
1.164474727030565537e-01,2.486728417990913265e-02,-5.258645102353766143e-01,1.190730688334413478e-01
1.120358783541095526e-01,2.086930661570596257e-02,-5.339048824933880777e-01,1.139630027561453068e-01
1.077447240733375722e-01,1.712031876141706377e-02,-5.427585136975010549e-01,1.090964292730618179e-01
1.035738350983982370e-01,1.360481561690707331e-02,-5.524149016751971342e-01,1.044635358628082655e-01
9.952237558026966191e-02,1.030826414827101800e-02,-5.628656607105639864e-01,1.000548027377535926e-01
9.558895610898088258e-02,7.217047536625331716e-03,-5.741040838300756066e-01,9.586101556498649590e-02
9.177172591135063229e-02,4.318411757301632292e-03,-5.861247327376438720e-01,9.187327335440741150e-02
8.806845195208734545e-02,1.600414723679888240e-03,-5.989230474979646557e-01,8.808299243625235253e-02
8.447658682587944057e-02,-9.481218772824373531e-04,-6.124949692989440919e-01,8.448190727513513187e-02
8.099332704166628538e-02,-3.337658007537491756e-03,-6.268365706363777656e-01,8.106206872670836117e-02
7.761566306103184765e-02,-5.577977962266889023e-03,-6.419436881115465621e-01,7.781584022903793862e-02
7.434042225238401969e-02,-7.678230357038851039e-03,-6.578115537564732662e-01,7.473589232810769201e-02
7.116430575460919172e-02,-9.646965483397718089e-03,-6.744344214344243360e-01,7.181519586113631337e-02
6.808392010278740969e-02,-1.149217011364456198e-02,-6.918051854285194313e-01,6.904701405914440149e-02
6.509580434988748721e-02,-1.322129984373465739e-02,-7.099149888472502390e-01,6.642489377873907197e-02
6.219645331851753056e-02,-1.484130906614233858e-02,-7.287528199543891194e-01,6.394265603022201983e-02
5.938233753282951000e-02,-1.635867866358386991e-02,-7.483050949805638563e-01,6.159438593314561783e-02
5.664992031017357377e-02,-1.777944151062649247e-02,-7.685552263989541277e-01,5.937442219995749115e-02
5.399567243311187426e-02,-1.910920586420949974e-02,-7.894831760504663620e-01,5.727734622226012678e-02
1.014160847733744930e-01,2.964682328348233753e-02,-1.497352540181535741e-01,1.056605715561027697e-01
9.662315000941279486e-02,2.742462452947491691e-02,-1.533870109274382831e-01,1.004397488463813493e-01
9.205821915215595119e-02,2.533135814908393790e-02,-1.573369049734413272e-01,9.547980634219747909e-02
8.771061977442573543e-02,2.335921129891826986e-02,-1.615918910853895718e-01,9.076786641604722705e-02
8.357013432597493185e-02,2.150088027741792196e-02,-1.661599789121503412e-01,8.629168676046003461e-02
7.962698596143868990e-02,1.974953251493061224e-02,-1.710501999501521653e-01,8.203963022747881584e-02
7.587182391418889615e-02,1.809877198761333794e-02,-1.762725819982664810e-01,7.800063596872337801e-02
7.229570861065082177e-02,1.654260767603998872e-02,-1.818381297460237300e-01,7.416419184646663720e-02
6.889009668159395972e-02,1.507542473950351791e-02,-1.877588104405634173e-01,7.052030808125982209e-02
6.564682599581872502e-02,1.369195811956602782e-02,-1.940475436833913325e-01,6.705949209823507118e-02
6.255810081622215080e-02,1.238726832267600386e-02,-2.007181944853112798e-01,6.377272453197045665e-02
5.961647715735929332e-02,1.115671916266847141e-02,-2.077855687604582835e-01,6.065143634843775389e-02
5.681484840650674606e-02,9.995957270540145601e-03,-2.152654104711039518e-01,5.768748704189502474e-02
5.414643125616214192e-02,8.900893201743587113e-03,-2.231743996459215895e-01,5.487314386443643138e-02
5.160475198436675903e-02,7.867683990962381912e-03,-2.315301504872242233e-01,5.220106204618494422e-02
4.918363310973528080e-02,6.892717021379723974e-03,-2.403512087586055501e-01,4.966426596467390236e-02
4.687718044028832409e-02,5.972595090260712780e-03,-2.496570476039176867e-01,4.725613122276892814e-02
4.467977052878469024e-02,5.104122565546154178e-03,-2.594680608924612164e-01,4.497036759543971557e-02
4.258603854201781225e-02,4.284292539405321065e-03,-2.698055531136926977e-01,4.280100280677347213e-02
4.059086654727539489e-02,3.510274894542586566e-03,-2.806917247581212083e-01,4.074236709978909521e-02
8.868937221568162776e-02,5.277940520769552890e-02,1.729463305488085356e-01,1.032059608651062360e-01
8.386692847214161084e-02,5.094291065676004315e-02,1.772515799957570803e-01,9.812666221539359523e-02
7.929015815345863416e-02,4.917506506286395407e-02,1.818982465972256990e-01,9.330121223187502755e-02
7.494627572383416592e-02,4.747404303259994407e-02,1.868945290066399978e-01,8.871712916192750487e-02
7.082316387213594133e-02,4.583795893475506311e-02,1.922497753422586775e-01,8.436254512616196688e-02
6.690933725236591911e-02,4.426488591013444385e-02,1.979744452828569035e-01,8.022617737489466661e-02
6.319390827300019886e-02,4.275287190895604716e-02,2.040800793031297133e-01,7.629730073390517120e-02
5.966655481221194712e-02,4.129995318760082412e-02,2.105792736932277087e-01,7.256572122191519425e-02
5.631748974301342692e-02,3.990416563090914970e-02,2.174856601386258026e-01,6.902175081561937042e-02
5.313743215929211949e-02,3.856355421131341110e-02,2.248138887322376211e-01,6.565618333327243039e-02
5.011758020044876361e-02,3.727618085000750092e-02,2.325796133552336387e-01,6.246027140439656955e-02
4.724958537878887199e-02,3.604013090655477924e-02,2.407994784002590594e-01,5.942570449080990247e-02
4.452552831994704974e-02,3.485351849057916063e-02,2.494911058234031698e-01,5.654458792266108674e-02
4.193789583238927143e-02,3.371449076146348922e-02,2.586730815019166463e-01,5.380942291228498625e-02
3.947955922746726465e-02,3.262123135844730015e-02,2.683649398445406287e-01,5.121308750833561407e-02
3.714375381657664121e-02,3.157196308350740388e-02,2.785871455521621298e-01,4.874881845268463909e-02
3.492405951671506692e-02,3.056494994233482920e-02,2.893610713591114880e-01,4.641019390289691932e-02
3.281438250016921465e-02,2.959849863413577253e-02,3.007089705008313407e-01,4.419111698364671520e-02
3.080893782819282833e-02,2.867095956849086136e-02,3.126539425528316318e-01,4.208580013115455210e-02
2.890223301239736031e-02,2.778072747677495791e-02,3.252198911696817518e-01,4.008875019555674379e-02
7.708905245117891880e-02,2.692624167641044508e-02,-1.079126136477486786e-01,8.165625817190667879e-02
7.340202310764487592e-02,2.517262374011064452e-02,-1.112514900616423108e-01,7.759844059165373065e-02
6.989434669167704506e-02,2.351431100829426413e-02,-1.148115473350429516e-01,7.374376259488753249e-02
6.655732656988866403e-02,2.194598291414195934e-02,-1.186009283262581260e-01,7.008212244359197929e-02
6.338267381761064634e-02,2.046262873595328102e-02,-1.226284459845718988e-01,6.660392267017826995e-02
6.036248938176158596e-02,1.905952779122688234e-02,-1.269035881765310791e-01,6.330004521315786559e-02
5.748924682036027356e-02,1.773223110498034494e-02,-1.314365252353438263e-01,6.016182776422884099e-02
5.475577563148359417e-02,1.647654441658508162e-02,-1.362381198981220676e-01,5.718104127171062118e-02
5.215524517760061762e-02,1.528851240492912211e-02,-1.413199393223446010e-01,5.434986854713914212e-02
4.968114920568922344e-02,1.416440402514518304e-02,-1.466942688900889635e-01,5.166088392377257699e-02
4.732729095913579265e-02,1.310069886176767895e-02,-1.523741275173091103e-01,4.910703391773339060e-02
4.508776887391130472e-02,1.209407441328402832e-02,-1.583732841861679175e-01,4.668161884447985521e-02
4.295696284877092985e-02,1.114139423185966926e-02,-1.647062754114181349e-01,4.437827534526777445e-02
4.092952107707970022e-02,1.023969684972292349e-02,-1.713884233371982257e-01,4.219095978018676252e-02
3.900034742623437189e-02,9.386185430456661649e-03,-1.784358541384118979e-01,4.011393244624494869e-02
3.716458934943145387e-02,8.578218089404066049e-03,-1.858655163705491831e-01,3.814174258081626939e-02
3.541762631364897551e-02,7.813298832643589265e-03,-1.936951988736080044e-01,3.626921411254274696e-02
